Bank,service,statistic,p-value,z
Goldman Sachs Group Inc,Mediation of sensory impacts,106.0,4.678826970589795e-06,
Goldman Sachs Group Inc,Pest control,173.0,0.00014589278162233996,
Goldman Sachs Group Inc,Pollination,224.0,0.0013206613417717289,
Goldman Sachs Group Inc,Soil quality,239.0,0.0023600580465466727,
Goldman Sachs Group Inc,Surface water,293.0,0.01487167478538234,
Goldman Sachs Group Inc,Ventilation,182.0,0.0002208633623769874,
Goldman Sachs Group Inc,Water flow maintenance,330.0,0.04210914292946224,
Goldman Sachs Group Inc,Water quality,398.0,0.18256813040015019,
Groupe BPCE,Animal-based energy,1.0,2.114204423623048e-06,
Groupe BPCE,Bio-remediation,77.0,0.0020575617409168234,
Groupe BPCE,Buffering and attenuation of mass flows,151.0,0.1181839661538443,
Groupe BPCE,Climate regulation,62.0,0.0006618976013672534,
Groupe BPCE,Dilution by atmosphere and ecosystems,44.0,0.0001469283214684525,
Groupe BPCE,Disease control,1.0,2.114204423623048e-06,
Groupe BPCE,Fibres and other materials,26.0,2.7824198829778552e-05,
Groupe BPCE,Filtration,81.0,0.002733774506453932,
Groupe BPCE,Flood and storm protection,74.0,0.0016542782009845935,
Groupe BPCE,Genetic materials,89.0,0.004716595692289653,
Groupe BPCE,Ground water,91.0,0.005379978306737983,
Groupe BPCE,Maintain nursery habitats,0.0,1.8948097207904354e-06,
Groupe BPCE,Mass stabilisation and erosion control,131.0,0.05055016510939322,
Groupe BPCE,Mediation of sensory impacts,60.0,0.0005643451728396866,
Groupe BPCE,Pest control,149.0,0.10941281328119329,
Groupe BPCE,Pollination,1.0,2.114204423623048e-06,
Groupe BPCE,Soil quality,118.0,0.026460133198754714,
Groupe BPCE,Surface water,80.0,0.0025481332123903407,
Groupe BPCE,Ventilation,73.0,0.0015367726266068459,
Groupe BPCE,Water flow maintenance,38.0,8.588346460598918e-05,
Groupe BPCE,Water quality,77.0,0.0020575617409168234,
HSBC Holdings PLC,Animal-based energy,107.0,4.040558358931599e-07,
HSBC Holdings PLC,Bio-remediation,105.0,3.636818753390061e-07,
HSBC Holdings PLC,Buffering and attenuation of mass flows,299.0,0.0015176432064596833,
HSBC Holdings PLC,Climate regulation,192.0,2.4369615502199647e-05,
HSBC Holdings PLC,Dilution by atmosphere and ecosystems,518.0,0.23639154306007898,
HSBC Holdings PLC,Disease control,100.0,2.7902896372923753e-07,
HSBC Holdings PLC,Fibres and other materials,163.0,6.5319601920634384e-06,
HSBC Holdings PLC,Filtration,275.0,0.0006629857030189013,
HSBC Holdings PLC,Flood and storm protection,194.0,2.6602939912711674e-05,
HSBC Holdings PLC,Genetic materials,391.0,0.02166373434771635,
HSBC Holdings PLC,Ground water,358.0,0.009161995096705757,
