Bank,service,statistic,p-value,z
Credite Agricole SA,Mass stabilisation and erosion control,11175270.0,0.0,
Credite Agricole SA,Mediation of sensory impacts,11161764.0,0.0,
Credite Agricole SA,Pest control,11203346.0,0.0,
Credite Agricole SA,Pollination,11290850.0,0.0,
Credite Agricole SA,Soil quality,11206491.0,0.0,
Credite Agricole SA,Surface water,11174169.0,0.0,
Credite Agricole SA,Ventilation,11174328.0,0.0,
Credite Agricole SA,Water flow maintenance,11172839.0,0.0,
Credite Agricole SA,Water quality,11187230.0,0.0,
Deutsche Bank AG,Animal-based energy,3550000.0,1.0,
Deutsche Bank AG,Bio-remediation,3521603.0,1.0,
Deutsche Bank AG,Buffering and attenuation of mass flows,3527666.0,1.0,
Deutsche Bank AG,Climate regulation,3516190.0,1.0,
Deutsche Bank AG,Dilution by atmosphere and ecosystems,3496038.0,1.0,
Deutsche Bank AG,Disease control,3573045.0,1.0,
Deutsche Bank AG,Fibres and other materials,3541211.0,1.0,
Deutsche Bank AG,Filtration,3505586.0,1.0,
Deutsche Bank AG,Flood and storm protection,3515855.0,1.0,
Deutsche Bank AG,Genetic materials,3627412.0,1.0,
Deutsche Bank AG,Ground water,3515040.0,1.0,
Deutsche Bank AG,Maintain nursery habitats,3657002.0,1.0,
Deutsche Bank AG,Mass stabilisation and erosion control,3529991.0,1.0,
Deutsche Bank AG,Mediation of sensory impacts,3496281.0,1.0,
Deutsche Bank AG,Pest control,3487686.0,1.0,
Deutsche Bank AG,Pollination,3559383.0,1.0,
Deutsche Bank AG,Soil quality,3504842.0,1.0,
Deutsche Bank AG,Surface water,3514491.0,1.0,
Deutsche Bank AG,Ventilation,3507231.0,1.0,
Deutsche Bank AG,Water flow maintenance,3508311.0,1.0,
Deutsche Bank AG,Water quality,3513840.0,1.0,
Goldman Sachs Group Inc,Animal-based energy,4179412.0,1.0,
Goldman Sachs Group Inc,Bio-remediation,4482631.0,1.0,
Goldman Sachs Group Inc,Buffering and attenuation of mass flows,4444243.0,1.0,
Goldman Sachs Group Inc,Climate regulation,4442393.0,1.0,
Goldman Sachs Group Inc,Dilution by atmosphere and ecosystems,4382915.0,1.0,
Goldman Sachs Group Inc,Disease control,4188766.0,1.0,
Goldman Sachs Group Inc,Fibres and other materials,4285562.0,1.0,
Goldman Sachs Group Inc,Filtration,4506201.0,1.0,
Goldman Sachs Group Inc,Flood and storm protection,4453443.0,1.0,
Goldman Sachs Group Inc,Genetic materials,4385889.0,1.0,
Goldman Sachs Group Inc,Ground water,4454817.0,1.0,
Goldman Sachs Group Inc,Maintain nursery habitats,4375898.0,1.0,
Goldman Sachs Group Inc,Mass stabilisation and erosion control,4465105.0,1.0,
Goldman Sachs Group Inc,Mediation of sensory impacts,4509380.0,1.0,
Goldman Sachs Group Inc,Pest control,4411646.0,1.0,
Goldman Sachs Group Inc,Pollination,4176138.0,1.0,
Goldman Sachs Group Inc,Soil quality,4456840.0,1.0,
Goldman Sachs Group Inc,Surface water,4461565.0,1.0,
Goldman Sachs Group Inc,Ventilation,4411671.0,1.0,
Goldman Sachs Group Inc,Water flow maintenance,4438735.0,1.0,
Goldman Sachs Group Inc,Water quality,4424487.0,1.0,
Groupe BPCE,Animal-based energy,10032751.0,7.3933589139298965e-239,
Groupe BPCE,Bio-remediation,9722801.0,1.1260474559470045e-198,
Groupe BPCE,Buffering and attenuation of mass flows,9822808.0,3.1203128428179867e-211,
Groupe BPCE,Climate regulation,9710485.0,3.725160581863208e-197,
Groupe BPCE,Dilution by atmosphere and ecosystems,9789692.0,4.959357507945856e-207,
Groupe BPCE,Disease control,10045265.0,1.4726934078463385e-240,
Groupe BPCE,Fibres and other materials,9895955.0,1.1574648827070336e-220,
Groupe BPCE,Filtration,9712771.0,1.9477632116272784e-197,
Groupe BPCE,Flood and storm protection,9727123.0,3.2877412259860935e-199,
Groupe BPCE,Genetic materials,10153273.0,1.7230272913915092e-255,
Groupe BPCE,Ground water,9736629.0,2.1796743992344514e-200,
Groupe BPCE,Maintain nursery habitats,10002839.0,8.117361916814099e-235,
Groupe BPCE,Mass stabilisation and erosion control,9718141.0,4.2385334304063945e-198,
Groupe BPCE,Mediation of sensory impacts,9712865.0,1.8964967282040685e-197,
Groupe BPCE,Pest control,9792408.0,2.2514718524806706e-207,
Groupe BPCE,Pollination,10045911.0,1.2026848346289998e-240,
Groupe BPCE,Soil quality,9783764.0,2.7731900861085905e-206,
Groupe BPCE,Surface water,9738046.0,1.4535115694003532e-200,
Groupe BPCE,Ventilation,9767057.0,3.48723921392531e-204,
Groupe BPCE,Water flow maintenance,9762939.0,1.1436912310563926e-203,
Groupe BPCE,Water quality,9766071.0,4.634998561523867e-204,
HSBC Holdings PLC,Animal-based energy,5102062.0,1.0,
HSBC Holdings PLC,Bio-remediation,5212695.0,1.0,
HSBC Holdings PLC,Buffering and attenuation of mass flows,5240279.0,1.0,
HSBC Holdings PLC,Climate regulation,5182672.0,1.0,
HSBC Holdings PLC,Dilution by atmosphere and ecosystems,5177759.0,1.0,
HSBC Holdings PLC,Disease control,5096549.0,1.0,
HSBC Holdings PLC,Fibres and other materials,5129179.0,1.0,
HSBC Holdings PLC,Filtration,5239157.0,1.0,
HSBC Holdings PLC,Flood and storm protection,5201027.0,1.0,
HSBC Holdings PLC,Genetic materials,5077128.0,1.0,
HSBC Holdings PLC,Ground water,5202107.0,1.0,
