Bank,service,statistic,p-value,z
Goldman Sachs Group Inc,Pollination,0.0,1.22219408941393e-81,
Goldman Sachs Group Inc,Soil quality,0.0,5.638137213408984e-182,
Goldman Sachs Group Inc,Surface water,0.0,0.0,
Goldman Sachs Group Inc,Ventilation,0.0,1.827953139286699e-182,
Goldman Sachs Group Inc,Water flow maintenance,0.0,0.0,
Goldman Sachs Group Inc,Water quality,0.0,0.0,
Groupe BPCE,Animal-based energy,0.0,2.5896273886476888e-09,
Groupe BPCE,Bio-remediation,0.0,1.0602329404983626e-94,
Groupe BPCE,Buffering and attenuation of mass flows,0.0,5.221814531853504e-26,
Groupe BPCE,Climate regulation,0.0,2.0664200807737113e-108,
Groupe BPCE,Dilution by atmosphere and ecosystems,0.0,1.9885827352677446e-67,
Groupe BPCE,Disease control,0.0,1.8660071174232845e-16,
Groupe BPCE,Fibres and other materials,0.0,1.045464592644457e-23,
Groupe BPCE,Filtration,0.0,4.2632867664643586e-123,
Groupe BPCE,Flood and storm protection,0.0,3.794778473174721e-105,
Groupe BPCE,Genetic materials,0.0,1.8660071174232845e-16,
Groupe BPCE,Ground water,0.0,3.102621382562774e-170,
Groupe BPCE,Maintain nursery habitats,0.0,0.021557223391537678,
Groupe BPCE,Mass stabilisation and erosion control,0.0,4.929710716845276e-149,
Groupe BPCE,Mediation of sensory impacts,0.0,2.0871407594566972e-51,
Groupe BPCE,Pest control,0.0,2.9108353846189874e-31,
Groupe BPCE,Pollination,0.0,1.251721643401952e-15,
Groupe BPCE,Soil quality,0.0,1.2219806553345575e-38,
Groupe BPCE,Surface water,0.0,3.102621382562774e-170,
Groupe BPCE,Ventilation,0.0,3.591228960228457e-46,
Groupe BPCE,Water flow maintenance,0.0,1.5506308168523886e-102,
Groupe BPCE,Water quality,0.0,1.0602329404983626e-94,
HSBC Holdings PLC,Animal-based energy,0.0,3.306499451931346e-44,
HSBC Holdings PLC,Bio-remediation,0.0,0.0,
HSBC Holdings PLC,Buffering and attenuation of mass flows,0.0,3.312304546217675e-110,
HSBC Holdings PLC,Climate regulation,0.0,0.0,
HSBC Holdings PLC,Dilution by atmosphere and ecosystems,0.0,8.554893782289413e-287,
HSBC Holdings PLC,Disease control,0.0,3.123588576030906e-85,
HSBC Holdings PLC,Fibres and other materials,0.0,6.758360467702874e-117,
HSBC Holdings PLC,Filtration,0.0,0.0,
HSBC Holdings PLC,Flood and storm protection,0.0,0.0,
HSBC Holdings PLC,Genetic materials,0.0,2.8502139344604465e-99,
