Bank,service,statistic,p-value,z
Credite Agricole SA,Flood and storm protection,1255320.0,1.0250425113917609e-260,
Credite Agricole SA,Genetic materials,4851.0,4.165198736742955e-18,
Credite Agricole SA,Ground water,1255320.0,1.0250425113917609e-260,
Credite Agricole SA,Maintain nursery habitats,1255320.0,1.0250425113917609e-260,
Credite Agricole SA,Mass stabilisation and erosion control,1255320.0,1.0250425113917609e-260,
Credite Agricole SA,Mediation of sensory impacts,1255320.0,1.0250425113917609e-260,
Credite Agricole SA,Pest control,1255320.0,1.0250425113917609e-260,
Credite Agricole SA,Pollination,1255320.0,1.0250425113917609e-260,
Credite Agricole SA,Soil quality,1255320.0,1.0250425113917609e-260,
Credite Agricole SA,Surface water,1255320.0,1.0250425113917609e-260,
Credite Agricole SA,Ventilation,1255320.0,1.0250425113917609e-260,
Credite Agricole SA,Water flow maintenance,1255320.0,1.0250425113917609e-260,
Credite Agricole SA,Water quality,1255320.0,1.0250425113917609e-260,
Deutsche Bank AG,Animal-based energy,1255320.0,1.0250425113917609e-260,
Deutsche Bank AG,Bio-remediation,1255320.0,1.0250425113917609e-260,
Deutsche Bank AG,Buffering and attenuation of mass flows,1255320.0,1.0250425113917609e-260,
Deutsche Bank AG,Climate regulation,1255320.0,1.0250425113917609e-260,
Deutsche Bank AG,Dilution by atmosphere and ecosystems,1255320.0,1.0250425113917609e-260,
Deutsche Bank AG,Disease control,1255320.0,1.0250425113917609e-260,
Deutsche Bank AG,Fibres and other materials,1255320.0,1.0250425113917609e-260,
Deutsche Bank AG,Filtration,1255320.0,1.0250425113917609e-260,
Deutsche Bank AG,Flood and storm protection,1255320.0,1.0250425113917609e-260,
Deutsche Bank AG,Genetic materials,4851.0,4.165198736742955e-18,
Deutsche Bank AG,Ground water,1255320.0,1.0250425113917609e-260,
Deutsche Bank AG,Maintain nursery habitats,1255320.0,1.0250425113917609e-260,
Deutsche Bank AG,Mass stabilisation and erosion control,1255320.0,1.0250425113917609e-260,
Deutsche Bank AG,Mediation of sensory impacts,1255320.0,1.0250425113917609e-260,
Deutsche Bank AG,Pest control,1255320.0,1.0250425113917609e-260,
Deutsche Bank AG,Pollination,1255320.0,1.0250425113917609e-260,
Deutsche Bank AG,Soil quality,1255320.0,1.0250425113917609e-260,
Deutsche Bank AG,Surface water,1255320.0,1.0250425113917609e-260,
Deutsche Bank AG,Ventilation,1255320.0,1.0250425113917609e-260,
Deutsche Bank AG,Water flow maintenance,1255320.0,1.0250425113917609e-260,
Deutsche Bank AG,Water quality,1255320.0,1.0250425113917609e-260,
Goldman Sachs Group Inc,Animal-based energy,1255320.0,1.0250425113917609e-260,
Goldman Sachs Group Inc,Bio-remediation,1255320.0,1.0250425113917609e-260,
Goldman Sachs Group Inc,Buffering and attenuation of mass flows,1255320.0,1.0250425113917609e-260,
Goldman Sachs Group Inc,Climate regulation,1255320.0,1.0250425113917609e-260,
Goldman Sachs Group Inc,Dilution by atmosphere and ecosystems,1255320.0,1.0250425113917609e-260,
Goldman Sachs Group Inc,Disease control,1255320.0,1.0250425113917609e-260,
Goldman Sachs Group Inc,Fibres and other materials,1255320.0,1.0250425113917609e-260,
Goldman Sachs Group Inc,Filtration,1255320.0,1.0250425113917609e-260,
Goldman Sachs Group Inc,Flood and storm protection,1255320.0,1.0250425113917609e-260,
Goldman Sachs Group Inc,Genetic materials,4851.0,4.165198736742955e-18,
Goldman Sachs Group Inc,Ground water,1255320.0,1.0250425113917609e-260,
Goldman Sachs Group Inc,Maintain nursery habitats,1255320.0,1.0250425113917609e-260,
Goldman Sachs Group Inc,Mass stabilisation and erosion control,1255320.0,1.0250425113917609e-260,
Goldman Sachs Group Inc,Mediation of sensory impacts,1255320.0,1.0250425113917609e-260,
Goldman Sachs Group Inc,Pest control,1255320.0,1.0250425113917609e-260,
Goldman Sachs Group Inc,Pollination,1255320.0,1.0250425113917609e-260,
Goldman Sachs Group Inc,Soil quality,1255320.0,1.0250425113917609e-260,
Goldman Sachs Group Inc,Surface water,1255320.0,1.0250425113917609e-260,
Goldman Sachs Group Inc,Ventilation,1255320.0,1.0250425113917609e-260,
Goldman Sachs Group Inc,Water flow maintenance,1255320.0,1.0250425113917609e-260,
Goldman Sachs Group Inc,Water quality,1255320.0,1.0250425113917609e-260,
Groupe BPCE,Animal-based energy,1255320.0,1.0250425113917609e-260,
Groupe BPCE,Bio-remediation,1255320.0,1.0250425113917609e-260,
Groupe BPCE,Buffering and attenuation of mass flows,1255320.0,1.0250425113917609e-260,
Groupe BPCE,Climate regulation,1255320.0,1.0250425113917609e-260,
Groupe BPCE,Dilution by atmosphere and ecosystems,1255320.0,1.0250425113917609e-260,
