Bank,service,statistic,p-value,z
Groupe BPCE,Genetic materials,0.0,9.328870008842177e-222,
Groupe BPCE,Ground water,0.0,9.328870008842177e-222,
Groupe BPCE,Maintain nursery habitats,0.0,9.328870008842177e-222,
Groupe BPCE,Mass stabilisation and erosion control,0.0,9.328870008842177e-222,
Groupe BPCE,Mediation of sensory impacts,0.0,9.328870008842177e-222,
Groupe BPCE,Pest control,0.0,9.328870008842177e-222,
Groupe BPCE,Pollination,0.0,9.328870008842177e-222,
Groupe BPCE,Soil quality,0.0,9.328870008842177e-222,
Groupe BPCE,Surface water,0.0,9.328870008842177e-222,
Groupe BPCE,Ventilation,0.0,9.328870008842177e-222,
Groupe BPCE,Water flow maintenance,0.0,9.328870008842177e-222,
Groupe BPCE,Water quality,0.0,9.328870008842177e-222,
HSBC Holdings PLC,Animal-based energy,0.0,0.0,
HSBC Holdings PLC,Bio-remediation,0.0,0.0,
HSBC Holdings PLC,Buffering and attenuation of mass flows,0.0,0.0,
HSBC Holdings PLC,Climate regulation,0.0,0.0,
HSBC Holdings PLC,Dilution by atmosphere and ecosystems,0.0,0.0,
HSBC Holdings PLC,Disease control,0.0,0.0,
HSBC Holdings PLC,Fibres and other materials,0.0,0.0,
HSBC Holdings PLC,Filtration,0.0,0.0,
HSBC Holdings PLC,Flood and storm protection,0.0,0.0,
HSBC Holdings PLC,Genetic materials,0.0,0.0,
HSBC Holdings PLC,Ground water,0.0,0.0,
HSBC Holdings PLC,Maintain nursery habitats,0.0,0.0,
HSBC Holdings PLC,Mass stabilisation and erosion control,0.0,0.0,
HSBC Holdings PLC,Mediation of sensory impacts,0.0,0.0,
HSBC Holdings PLC,Pest control,0.0,0.0,
HSBC Holdings PLC,Pollination,0.0,0.0,
HSBC Holdings PLC,Soil quality,0.0,0.0,
HSBC Holdings PLC,Surface water,0.0,0.0,
HSBC Holdings PLC,Ventilation,0.0,0.0,
HSBC Holdings PLC,Water flow maintenance,0.0,0.0,
HSBC Holdings PLC,Water quality,0.0,0.0,
ING Groupe NV,Animal-based energy,0.0,1.4612847323249467e-215,
ING Groupe NV,Bio-remediation,0.0,1.4612847323249467e-215,
ING Groupe NV,Buffering and attenuation of mass flows,0.0,1.4612847323249467e-215,
ING Groupe NV,Climate regulation,0.0,1.4612847323249467e-215,
ING Groupe NV,Dilution by atmosphere and ecosystems,0.0,1.4612847323249467e-215,
ING Groupe NV,Disease control,0.0,1.4612847323249467e-215,
ING Groupe NV,Fibres and other materials,0.0,1.4612847323249467e-215,
ING Groupe NV,Filtration,0.0,1.4612847323249467e-215,
ING Groupe NV,Flood and storm protection,0.0,1.4612847323249467e-215,
ING Groupe NV,Genetic materials,0.0,1.4612847323249467e-215,
ING Groupe NV,Ground water,0.0,1.4612847323249467e-215,
ING Groupe NV,Maintain nursery habitats,0.0,1.4612847323249467e-215,
ING Groupe NV,Mass stabilisation and erosion control,0.0,1.4612847323249467e-215,
ING Groupe NV,Mediation of sensory impacts,0.0,1.4612847323249467e-215,
ING Groupe NV,Pest control,0.0,1.4612847323249467e-215,
ING Groupe NV,Pollination,0.0,1.4612847323249467e-215,
ING Groupe NV,Soil quality,0.0,1.4612847323249467e-215,
ING Groupe NV,Surface water,0.0,1.4612847323249467e-215,
ING Groupe NV,Ventilation,0.0,1.4612847323249467e-215,
ING Groupe NV,Water flow maintenance,0.0,1.4612847323249467e-215,
ING Groupe NV,Water quality,0.0,1.4612847323249467e-215,
Industrial & Commercial Bank of China Ltd,Animal-based energy,0.0,5.598501549609991e-13,
Industrial & Commercial Bank of China Ltd,Bio-remediation,0.0,5.598501549609991e-13,
Industrial & Commercial Bank of China Ltd,Buffering and attenuation of mass flows,0.0,5.598501549609991e-13,
Industrial & Commercial Bank of China Ltd,Climate regulation,0.0,5.598501549609991e-13,
Industrial & Commercial Bank of China Ltd,Dilution by atmosphere and ecosystems,0.0,5.598501549609991e-13,
Industrial & Commercial Bank of China Ltd,Disease control,0.0,5.598501549609991e-13,
Industrial & Commercial Bank of China Ltd,Fibres and other materials,0.0,5.598501549609991e-13,
Industrial & Commercial Bank of China Ltd,Filtration,0.0,5.598501549609991e-13,
Industrial & Commercial Bank of China Ltd,Flood and storm protection,0.0,5.598501549609991e-13,
Industrial & Commercial Bank of China Ltd,Genetic materials,0.0,5.598501549609991e-13,
Industrial & Commercial Bank of China Ltd,Ground water,0.0,5.598501549609991e-13,
Industrial & Commercial Bank of China Ltd,Maintain nursery habitats,0.0,5.598501549609991e-13,
Industrial & Commercial Bank of China Ltd,Mass stabilisation and erosion control,0.0,5.598501549609991e-13,
Industrial & Commercial Bank of China Ltd,Mediation of sensory impacts,0.0,5.598501549609991e-13,
Industrial & Commercial Bank of China Ltd,Pest control,0.0,5.598501549609991e-13,
Industrial & Commercial Bank of China Ltd,Pollination,0.0,5.598501549609991e-13,
Industrial & Commercial Bank of China Ltd,Soil quality,0.0,5.598501549609991e-13,
Industrial & Commercial Bank of China Ltd,Surface water,0.0,5.598501549609991e-13,
Industrial & Commercial Bank of China Ltd,Ventilation,0.0,5.598501549609991e-13,
Industrial & Commercial Bank of China Ltd,Water flow maintenance,0.0,5.598501549609991e-13,
Industrial & Commercial Bank of China Ltd,Water quality,0.0,5.598501549609991e-13,
JPMorgan Chase & Co,Animal-based energy,44137.0,0.0,
JPMorgan Chase & Co,Bio-remediation,49022.0,0.0,
JPMorgan Chase & Co,Buffering and attenuation of mass flows,56092.0,0.0,
JPMorgan Chase & Co,Climate regulation,50011.0,0.0,
JPMorgan Chase & Co,Dilution by atmosphere and ecosystems,48044.0,0.0,
JPMorgan Chase & Co,Disease control,45401.0,0.0,
JPMorgan Chase & Co,Fibres and other materials,50927.0,0.0,
JPMorgan Chase & Co,Filtration,45479.0,0.0,
JPMorgan Chase & Co,Flood and storm protection,52541.0,0.0,
JPMorgan Chase & Co,Genetic materials,53258.0,0.0,
JPMorgan Chase & Co,Ground water,50305.0,0.0,
JPMorgan Chase & Co,Maintain nursery habitats,46990.0,0.0,
JPMorgan Chase & Co,Mass stabilisation and erosion control,50726.0,0.0,
JPMorgan Chase & Co,Mediation of sensory impacts,51577.0,0.0,
JPMorgan Chase & Co,Pest control,45226.0,0.0,
JPMorgan Chase & Co,Pollination,44959.0,0.0,
JPMorgan Chase & Co,Soil quality,50868.0,0.0,
JPMorgan Chase & Co,Surface water,50022.0,0.0,
JPMorgan Chase & Co,Ventilation,49153.0,0.0,
JPMorgan Chase & Co,Water flow maintenance,50068.0,0.0,
JPMorgan Chase & Co,Water quality,48564.0,0.0,
Mitsubishi UFJ Financial Group Inc,Animal-based energy,7550.0,0.0,
Mitsubishi UFJ Financial Group Inc,Bio-remediation,9599.0,0.0,
