Bank,service,statistic,p-value,z
Credite Agricole SA,Soil quality,21321.0,7.458965753022237e-36,
Credite Agricole SA,Surface water,366796.0,5.086624226542922e-142,
Credite Agricole SA,Ventilation,36856.0,1.6901724902550822e-46,
Credite Agricole SA,Water flow maintenance,174936.0,8.801420480275807e-99,
Credite Agricole SA,Water quality,146611.0,1.2784080256525747e-90,
Deutsche Bank AG,Animal-based energy,35511.0,1.1123290392856547e-45,
Deutsche Bank AG,Bio-remediation,2924571.0,0.0,
Deutsche Bank AG,Buffering and attenuation of mass flows,235641.0,2.7579949288102084e-114,
Deutsche Bank AG,Climate regulation,3290895.0,0.0,
Deutsche Bank AG,Dilution by atmosphere and ecosystems,1648020.0,2.2933662659276847e-298,
Deutsche Bank AG,Disease control,138601.0,3.594579159329316e-88,
Deutsche Bank AG,Fibres and other materials,269011.0,5.913208111153038e-122,
Deutsche Bank AG,Filtration,3708726.0,0.0,
Deutsche Bank AG,Flood and storm protection,3496690.0,0.0,
Deutsche Bank AG,Genetic materials,187578.0,3.2880535418262536e-102,
Deutsche Bank AG,Ground water,7267578.0,0.0,
Deutsche Bank AG,Maintain nursery habitats,528.0,3.976442071346362e-07,
Deutsche Bank AG,Mass stabilisation and erosion control,6525078.0,0.0,
Deutsche Bank AG,Mediation of sensory impacts,661825.0,5.774895840372293e-190,
Deutsche Bank AG,Pest control,315615.0,6.607631443368678e-132,
Deutsche Bank AG,Pollination,122265.0,6.035769495361799e-83,
Deutsche Bank AG,Soil quality,659526.0,1.2236071862541974e-189,
Deutsche Bank AG,Surface water,7267578.0,0.0,
Deutsche Bank AG,Ventilation,697971.0,5.094592501853119e-195,
Deutsche Bank AG,Water flow maintenance,3501981.0,0.0,
Deutsche Bank AG,Water quality,2876401.0,0.0,
Goldman Sachs Group Inc,Animal-based energy,34453.0,5.0226046832874126e-45,
Goldman Sachs Group Inc,Bio-remediation,2586675.0,0.0,
Goldman Sachs Group Inc,Buffering and attenuation of mass flows,215496.0,2.1680727126285648e-109,
Goldman Sachs Group Inc,Climate regulation,2816751.0,0.0,
Goldman Sachs Group Inc,Dilution by atmosphere and ecosystems,1481781.0,4.796035576227771e-283,
Goldman Sachs Group Inc,Disease control,134421.0,7.275129821072968e-87,
Goldman Sachs Group Inc,Fibres and other materials,253828.0,1.578259526797841e-118,
Goldman Sachs Group Inc,Filtration,3219453.0,0.0,
Goldman Sachs Group Inc,Flood and storm protection,3086370.0,0.0,
Goldman Sachs Group Inc,Genetic materials,185136.0,1.478419390420788e-101,
Goldman Sachs Group Inc,Ground water,6211050.0,0.0,
Goldman Sachs Group Inc,Maintain nursery habitats,528.0,3.976442071346362e-07,
Goldman Sachs Group Inc,Mass stabilisation and erosion control,5616276.0,0.0,
Goldman Sachs Group Inc,Mediation of sensory impacts,539241.0,1.0570665493204097e-171,
Goldman Sachs Group Inc,Pest control,280126.0,2.111229393616478e-124,
Goldman Sachs Group Inc,Pollination,118341.0,1.22219408941393e-81,
Goldman Sachs Group Inc,Soil quality,606651.0,5.638137213408984e-182,
Goldman Sachs Group Inc,Surface water,6211050.0,0.0,
