Bank,service,statistic,p-value,z
Credite Agricole SA,Filtration,267.0,0.5953060258318087,
Credite Agricole SA,Flood and storm protection,314.0,0.2747290740550729,
Credite Agricole SA,Genetic materials,134.0,0.9955729526978404,
Credite Agricole SA,Ground water,347.0,0.1173752167635791,
Credite Agricole SA,Maintain nursery habitats,60.0,0.9999592347891191,
Credite Agricole SA,Mass stabilisation and erosion control,411.0,0.00985687855512701,
Credite Agricole SA,Mediation of sensory impacts,281.0,0.49643593115837525,
Credite Agricole SA,Pest control,181.0,0.9622856708563378,
Credite Agricole SA,Pollination,112.0,0.9986968941950616,
Credite Agricole SA,Soil quality,194.0,0.9388954386477883,
Credite Agricole SA,Surface water,347.0,0.1173752167635791,
Credite Agricole SA,Ventilation,294.0,0.4046939741681913,
Credite Agricole SA,Water flow maintenance,338.0,0.1521160343559279,
Credite Agricole SA,Water quality,340.0,0.14386017798183298,
Deutsche Bank AG,Animal-based energy,469.0,0.8426250144205354,
Deutsche Bank AG,Bio-remediation,583.0,0.42032543233584607,
Deutsche Bank AG,Buffering and attenuation of mass flows,595.0,0.3714380934225471,
Deutsche Bank AG,Climate regulation,565.0,0.4957784082650753,
Deutsche Bank AG,Dilution by atmosphere and ecosystems,857.0,0.0009657346158000944,
Deutsche Bank AG,Disease control,487.0,0.7924141050260691,
Deutsche Bank AG,Fibres and other materials,596.0,0.3674445869884491,
Deutsche Bank AG,Filtration,745.0,0.027722620876872897,
Deutsche Bank AG,Flood and storm protection,701.0,0.07356332258271758,
Deutsche Bank AG,Genetic materials,386.0,0.9701920903247343,
Deutsche Bank AG,Ground water,824.0,0.0029674076458210117,
Deutsche Bank AG,Maintain nursery habitats,535.0,0.6205336341136996,
Deutsche Bank AG,Mass stabilisation and erosion control,972.0,7.889578874528067e-06,
Deutsche Bank AG,Mediation of sensory impacts,605.0,0.33219196513756766,
Deutsche Bank AG,Pest control,441.0,0.9034743642007701,
Deutsche Bank AG,Pollination,483.0,0.8043203458178019,
Deutsche Bank AG,Soil quality,655.0,0.167779672814728,
Deutsche Bank AG,Surface water,772.0,0.013864861549993885,
Deutsche Bank AG,Ventilation,689.0,0.09295596525179489,
Deutsche Bank AG,Water flow maintenance,703.0,0.07065636847738989,
Deutsche Bank AG,Water quality,892.0,0.00025931215710384966,
Goldman Sachs Group Inc,Animal-based energy,576.0,0.10680129778983094,
Goldman Sachs Group Inc,Bio-remediation,557.0,0.15522076508033894,
Goldman Sachs Group Inc,Buffering and attenuation of mass flows,510.0,0.32751939728879703,
Goldman Sachs Group Inc,Climate regulation,565.0,0.13330663974164458,
Goldman Sachs Group Inc,Dilution by atmosphere and ecosystems,740.0,0.0006320398524997336,
Goldman Sachs Group Inc,Disease control,572.0,0.115961430966037,
Goldman Sachs Group Inc,Fibres and other materials,591.0,0.07710109420846191,
Goldman Sachs Group Inc,Filtration,622.0,0.035996061794974415,
Goldman Sachs Group Inc,Flood and storm protection,678.0,0.006654998913900949,
Goldman Sachs Group Inc,Genetic materials,417.0,0.7505423181667734,
Goldman Sachs Group Inc,Ground water,732.0,0.0008817609857173351,
Goldman Sachs Group Inc,Maintain nursery habitats,566.0,0.13072499561102036,
Goldman Sachs Group Inc,Mass stabilisation and erosion control,848.0,2.975719979689747e-06,
Goldman Sachs Group Inc,Mediation of sensory impacts,501.0,0.3676444171225103,
Goldman Sachs Group Inc,Pest control,381.0,0.8666933602583554,
Goldman Sachs Group Inc,Pollination,587.0,0.08432654812387491,
Goldman Sachs Group Inc,Soil quality,456.0,0.5813210464814542,
Goldman Sachs Group Inc,Surface water,718.0,0.0015463866850257846,
Goldman Sachs Group Inc,Ventilation,601.0,0.06110133632814932,
Goldman Sachs Group Inc,Water flow maintenance,665.0,0.010214043991919039,
Goldman Sachs Group Inc,Water quality,760.0,0.0002646120965688098,
Groupe BPCE,Animal-based energy,56.0,0.999592131818248,
Groupe BPCE,Bio-remediation,189.0,0.6250608834040121,
Groupe BPCE,Buffering and attenuation of mass flows,180.0,0.6997712572220552,
Groupe BPCE,Climate regulation,159.0,0.8418143489749164,
Groupe BPCE,Dilution by atmosphere and ecosystems,199.0,0.536287749879346,
Groupe BPCE,Disease control,49.0,0.9997732343790303,
Groupe BPCE,Fibres and other materials,109.0,0.983843366598696,
Groupe BPCE,Filtration,210.0,0.43667688371708446,
Groupe BPCE,Flood and storm protection,182.0,0.6837460300853885,
Groupe BPCE,Genetic materials,59.0,0.9994792786326652,
Groupe BPCE,Ground water,227.0,0.2923562779251787,
Groupe BPCE,Maintain nursery habitats,22.0,0.9999811897529157,
Groupe BPCE,Mass stabilisation and erosion control,351.0,0.00037560821366965834,
Groupe BPCE,Mediation of sensory impacts,176.0,0.7306659846467884,
Groupe BPCE,Pest control,181.0,0.6918043444496784,
Groupe BPCE,Pollination,54.0,0.9996542687224658,
Groupe BPCE,Soil quality,139.0,0.927493014602003,
Groupe BPCE,Surface water,218.0,0.36633675019188217,
Groupe BPCE,Ventilation,186.0,0.6506641664102625,
Groupe BPCE,Water flow maintenance,193.0,0.5900657969958635,
Groupe BPCE,Water quality,187.0,0.6421989688496096,
HSBC Holdings PLC,Animal-based energy,382.0,0.9826931227475482,
HSBC Holdings PLC,Bio-remediation,567.0,0.5852673721360829,
HSBC Holdings PLC,Buffering and attenuation of mass flows,443.0,0.9315188756018056,
HSBC Holdings PLC,Climate regulation,713.0,0.09990937198252064,
HSBC Holdings PLC,Dilution by atmosphere and ecosystems,853.0,0.0032840461678651962,
HSBC Holdings PLC,Disease control,386.0,0.9808589832505076,
HSBC Holdings PLC,Fibres and other materials,397.0,0.9749436135472999,
HSBC Holdings PLC,Filtration,720.0,0.08788989232668382,
HSBC Holdings PLC,Flood and storm protection,755.0,0.04337071020867346,
HSBC Holdings PLC,Genetic materials,417.0,0.9602735402530465,
HSBC Holdings PLC,Ground water,768.0,0.03243317325278611,
HSBC Holdings PLC,Maintain nursery habitats,423.0,0.9547084593593156,
HSBC Holdings PLC,Mass stabilisation and erosion control,965.0,5.5155039710849534e-05,
HSBC Holdings PLC,Mediation of sensory impacts,710.0,0.10541279535477804,
HSBC Holdings PLC,Pest control,358.0,0.9908380049032942,
HSBC Holdings PLC,Pollination,358.0,0.9908380049032942,
HSBC Holdings PLC,Soil quality,550.0,0.6516388148442223,
HSBC Holdings PLC,Surface water,745.0,0.053668635265742434,
HSBC Holdings PLC,Ventilation,638.0,0.3040360810063303,
HSBC Holdings PLC,Water flow maintenance,683.0,0.16493598635939027,
HSBC Holdings PLC,Water quality,884.0,0.0011989458894841598,
ING Groupe NV,Animal-based energy,84.0,0.9996184025570997,
ING Groupe NV,Bio-remediation,285.0,0.3472787583631647,
ING Groupe NV,Buffering and attenuation of mass flows,196.0,0.898229546965537,
ING Groupe NV,Climate regulation,362.0,0.03343877110251338,
ING Groupe NV,Dilution by atmosphere and ecosystems,345.0,0.06493507665721981,
ING Groupe NV,Disease control,86.0,0.9995632859096816,
ING Groupe NV,Fibres and other materials,134.0,0.9924685283730718,
ING Groupe NV,Filtration,339.0,0.08039485985798622,
ING Groupe NV,Flood and storm protection,392.0,0.008345052863232007,
ING Groupe NV,Genetic materials,147.0,0.9856570369630892,
ING Groupe NV,Ground water,382.0,0.013675383018333997,
ING Groupe NV,Maintain nursery habitats,58.0,0.99994141708538,
ING Groupe NV,Mass stabilisation and erosion control,402.0,0.004933529435374074,
ING Groupe NV,Mediation of sensory impacts,282.0,0.3682164220779607,
ING Groupe NV,Pest control,99.0,0.9989833510326982,
ING Groupe NV,Pollination,86.0,0.9995632859096816,
ING Groupe NV,Soil quality,315.0,0.170131449167419,
ING Groupe NV,Surface water,360.0,0.036319026100813084,
ING Groupe NV,Ventilation,295.0,0.2810695555362936,
ING Groupe NV,Water flow maintenance,346.0,0.06259936869137137,
ING Groupe NV,Water quality,397.0,0.006442012446055526,
Industrial & Commercial Bank of China Ltd,Animal-based energy,20.0,0.9992463565793034,
Industrial & Commercial Bank of China Ltd,Bio-remediation,116.0,0.3406611630750125,
Industrial & Commercial Bank of China Ltd,Buffering and attenuation of mass flows,45.0,0.9874532459009597,
Industrial & Commercial Bank of China Ltd,Climate regulation,121.0,0.2751459710640076,
Industrial & Commercial Bank of China Ltd,Dilution by atmosphere and ecosystems,82.0,0.8047335649832412,
Industrial & Commercial Bank of China Ltd,Disease control,19.0,0.9993377312376003,
Industrial & Commercial Bank of China Ltd,Fibres and other materials,19.0,0.9993377312376003,
Industrial & Commercial Bank of China Ltd,Filtration,128.0,0.19526643501675883,
Industrial & Commercial Bank of China Ltd,Flood and storm protection,122.0,0.2628265990882429,
Industrial & Commercial Bank of China Ltd,Genetic materials,36.0,0.9950018057620102,
Industrial & Commercial Bank of China Ltd,Ground water,128.0,0.19526643501675883,
Industrial & Commercial Bank of China Ltd,Maintain nursery habitats,0.0,0.9999557127115607,
Industrial & Commercial Bank of China Ltd,Mass stabilisation and erosion control,120.0,0.28774311406824815,
Industrial & Commercial Bank of China Ltd,Mediation of sensory impacts,116.0,0.3406611630750125,
Industrial & Commercial Bank of China Ltd,Pest control,57.0,0.9634309654144866,
Industrial & Commercial Bank of China Ltd,Pollination,19.0,0.9993377312376003,
Industrial & Commercial Bank of China Ltd,Soil quality,79.0,0.8341385540952682,
Industrial & Commercial Bank of China Ltd,Surface water,125.0,0.22763640495771692,
Industrial & Commercial Bank of China Ltd,Ventilation,74.0,0.8764276987298285,
Industrial & Commercial Bank of China Ltd,Water flow maintenance,96.0,0.6315623145965141,
Industrial & Commercial Bank of China Ltd,Water quality,110.0,0.42596229740732117,
JPMorgan Chase & Co,Animal-based energy,411.0,0.9472839289537243,
JPMorgan Chase & Co,Bio-remediation,585.0,0.4120692371903073,
JPMorgan Chase & Co,Buffering and attenuation of mass flows,565.0,0.4957784082650753,
JPMorgan Chase & Co,Climate regulation,620.0,0.2767241425102631,
JPMorgan Chase & Co,Dilution by atmosphere and ecosystems,737.0,0.03357166179025074,
JPMorgan Chase & Co,Disease control,433.0,0.917166662766083,
JPMorgan Chase & Co,Fibres and other materials,408.0,0.9506120014005578,
JPMorgan Chase & Co,Filtration,605.0,0.33219196513756766,
JPMorgan Chase & Co,Flood and storm protection,758.0,0.020039257230902163,
JPMorgan Chase & Co,Genetic materials,409.0,0.949521801038882,
JPMorgan Chase & Co,Ground water,718.0,0.0515874871721042,
JPMorgan Chase & Co,Maintain nursery habitats,527.0,0.6523008887342854,
JPMorgan Chase & Co,Mass stabilisation and erosion control,951.0,2.108152025666996e-05,
JPMorgan Chase & Co,Mediation of sensory impacts,475.0,0.8268555817868928,
JPMorgan Chase & Co,Pest control,315.0,0.9957926092909254,
JPMorgan Chase & Co,Pollination,453.0,0.8799265341377105,
JPMorgan Chase & Co,Soil quality,575.0,0.4536662834448957,
JPMorgan Chase & Co,Surface water,708.0,0.06377548503062093,
JPMorgan Chase & Co,Ventilation,565.0,0.4957784082650753,
JPMorgan Chase & Co,Water flow maintenance,602.0,0.34379710996449026,
JPMorgan Chase & Co,Water quality,758.0,0.020039257230902163,
Mitsubishi UFJ Financial Group Inc,Animal-based energy,431.0,0.7724357202531484,
Mitsubishi UFJ Financial Group Inc,Bio-remediation,420.0,0.8092849817954101,
Mitsubishi UFJ Financial Group Inc,Buffering and attenuation of mass flows,353.0,0.9512571766869072,
Mitsubishi UFJ Financial Group Inc,Climate regulation,356.0,0.9476151070522258,
Mitsubishi UFJ Financial Group Inc,Dilution by atmosphere and ecosystems,588.0,0.13888822456310568,
Mitsubishi UFJ Financial Group Inc,Disease control,367.0,0.9323840424326005,
