Bank,service,statistic,p-value,z
Goldman Sachs Group Inc,Fibres and other materials,278.0,0.9907290653784312,
Goldman Sachs Group Inc,Filtration,257.0,0.9954488755556126,
Goldman Sachs Group Inc,Flood and storm protection,256.0,0.9956069227234831,
Goldman Sachs Group Inc,Genetic materials,301.0,0.9810942274543494,
Goldman Sachs Group Inc,Ground water,304.0,0.9793580292493486,
Goldman Sachs Group Inc,Maintain nursery habitats,278.0,0.9907290653784312,
Goldman Sachs Group Inc,Mass stabilisation and erosion control,412.0,0.7693086960629728,
Goldman Sachs Group Inc,Mediation of sensory impacts,119.0,0.9999904230900968,
Goldman Sachs Group Inc,Pest control,254.0,0.9959083821088491,
Goldman Sachs Group Inc,Pollination,235.0,0.9979724198187845,
Goldman Sachs Group Inc,Soil quality,372.0,0.8886860746848775,
Goldman Sachs Group Inc,Surface water,265.0,0.993990570065739,
Goldman Sachs Group Inc,Ventilation,193.0,0.9996388697806189,
Goldman Sachs Group Inc,Water flow maintenance,358.0,0.9175257622255157,
Goldman Sachs Group Inc,Water quality,413.0,0.7656197106041562,
Groupe BPCE,Animal-based energy,1.0,0.9999978857955764,
Groupe BPCE,Bio-remediation,77.0,0.9979424382590831,
Groupe BPCE,Buffering and attenuation of mass flows,173.0,0.7527416626932242,
Groupe BPCE,Climate regulation,67.0,0.999022265645018,
Groupe BPCE,Dilution by atmosphere and ecosystems,49.0,0.9997732343790303,
Groupe BPCE,Disease control,2.0,0.9999976421748785,
Groupe BPCE,Fibres and other materials,1.0,0.9999978857955764,
Groupe BPCE,Filtration,72.0,0.9985730733072258,
Groupe BPCE,Flood and storm protection,80.0,0.9974518667876097,
Groupe BPCE,Genetic materials,85.0,0.9963954541156018,
Groupe BPCE,Ground water,55.0,0.9996243917863303,
Groupe BPCE,Maintain nursery habitats,0.0,0.9999981051902792,
Groupe BPCE,Mass stabilisation and erosion control,141.0,0.920999730995191,
Groupe BPCE,Mediation of sensory impacts,58.0,0.9995197638455379,
Groupe BPCE,Pest control,160.0,0.8362523034164453,
Groupe BPCE,Pollination,1.0,0.9999978857955764,
Groupe BPCE,Soil quality,164.0,0.8127526225178392,
Groupe BPCE,Surface water,46.0,0.9998249619865128,
Groupe BPCE,Ventilation,73.0,0.9984632273733931,
Groupe BPCE,Water flow maintenance,42.0,0.9998769088912457,
Groupe BPCE,Water quality,81.0,0.997266225493546,
HSBC Holdings PLC,Animal-based energy,95.0,0.9999997864635407,
