Bank,service,statistic,p-value,z
China Construction Bank Corp,Mass stabilisation and erosion control,929.0,0.8258169649265076,
China Construction Bank Corp,Mediation of sensory impacts,30.0,0.9991346619100919,
China Construction Bank Corp,Pest control,1.0,0.8574752962986936,
China Construction Bank Corp,Pollination,1.0,0.6726395769907115,
China Construction Bank Corp,Soil quality,5.0,0.5,
China Construction Bank Corp,Surface water,345.0,0.9994808712708061,
China Construction Bank Corp,Ventilation,12.0,0.998868332063571,
China Construction Bank Corp,Water flow maintenance,121.0,0.9998517379175985,
China Construction Bank Corp,Water quality,64.0,0.9959793503999947,
Citigroup Inc,Animal-based energy,387.0,0.9999999411058831,
Citigroup Inc,Bio-remediation,34969.0,1.0,
Citigroup Inc,Buffering and attenuation of mass flows,3408.0,0.9999999999999992,
Citigroup Inc,Climate regulation,91603.0,1.0,
Citigroup Inc,Dilution by atmosphere and ecosystems,30834.0,1.0,
Citigroup Inc,Disease control,5304.0,0.6554521692197596,
Citigroup Inc,Fibres and other materials,8208.0,0.9947604100923872,
Citigroup Inc,Filtration,119404.0,1.0,
Citigroup Inc,Flood and storm protection,97678.0,1.0,
Citigroup Inc,Genetic materials,10296.0,1.624884287278912e-25,
Citigroup Inc,Ground water,233945.0,1.0,
Citigroup Inc,Maintain nursery habitats,53.0,0.004672056501102442,
Citigroup Inc,Mass stabilisation and erosion control,249050.0,1.0,
Citigroup Inc,Mediation of sensory impacts,10606.0,1.0,
Citigroup Inc,Pest control,7800.0,0.9999777408733158,
Citigroup Inc,Pollination,4005.0,0.9980536010326626,
Citigroup Inc,Soil quality,10369.0,1.0,
Citigroup Inc,Surface water,191943.0,1.0,
Citigroup Inc,Ventilation,18867.0,1.0,
Citigroup Inc,Water flow maintenance,64524.0,1.0,
Citigroup Inc,Water quality,55353.0,1.0,
Credite Agricole SA,Animal-based energy,152.0,0.9995519872895597,
Credite Agricole SA,Bio-remediation,16769.0,1.0,
Credite Agricole SA,Buffering and attenuation of mass flows,1087.0,0.9999999702323333,
Credite Agricole SA,Climate regulation,37388.0,1.0,
Credite Agricole SA,Dilution by atmosphere and ecosystems,9770.0,1.0,
Credite Agricole SA,Disease control,1831.0,0.0471611508667757,
Credite Agricole SA,Fibres and other materials,2642.0,0.8895682169964323,
Credite Agricole SA,Filtration,46753.0,0.9999999675260953,
Credite Agricole SA,Flood and storm protection,38003.0,1.0,
Credite Agricole SA,Genetic materials,3403.0,1.8319454713391606e-15,
Credite Agricole SA,Ground water,90139.0,1.0,
Credite Agricole SA,Maintain nursery habitats,15.0,0.021557223391537678,
Credite Agricole SA,Mass stabilisation and erosion control,103770.0,1.0,
Credite Agricole SA,Mediation of sensory impacts,3440.0,1.0,
Credite Agricole SA,Pest control,1627.0,0.9999994281562831,
Credite Agricole SA,Pollination,849.0,0.9995385729871308,
Credite Agricole SA,Soil quality,2851.0,0.99999999982171,
Credite Agricole SA,Surface water,74926.0,1.0,
Credite Agricole SA,Ventilation,7411.0,0.9999996017781773,
Credite Agricole SA,Water flow maintenance,23223.0,1.0,
Credite Agricole SA,Water quality,20017.0,1.0,
Deutsche Bank AG,Animal-based energy,1536.0,1.0,
Deutsche Bank AG,Bio-remediation,245436.0,1.0,
Deutsche Bank AG,Buffering and attenuation of mass flows,24372.0,1.0,
Deutsche Bank AG,Climate regulation,417636.0,1.0,
Deutsche Bank AG,Dilution by atmosphere and ecosystems,155383.0,1.0,
Deutsche Bank AG,Disease control,36483.0,0.9999999929047412,
Deutsche Bank AG,Fibres and other materials,59552.0,0.9999999999957605,
Deutsche Bank AG,Filtration,1036508.0,1.0,
Deutsche Bank AG,Flood and storm protection,493739.0,1.0,
Deutsche Bank AG,Genetic materials,135981.0,2.3551174428152497e-87,
Deutsche Bank AG,Ground water,1538392.0,1.0,
Deutsche Bank AG,Maintain nursery habitats,528.0,3.976442071346362e-07,
Deutsche Bank AG,Mass stabilisation and erosion control,1133168.0,1.0,
Deutsche Bank AG,Mediation of sensory impacts,51820.0,1.0,
Deutsche Bank AG,Pest control,56098.0,1.0,
Deutsche Bank AG,Pollination,29482.0,0.9999999999999998,
Deutsche Bank AG,Soil quality,91144.0,1.0,
Deutsche Bank AG,Surface water,1216304.0,1.0,
Deutsche Bank AG,Ventilation,123343.0,1.0,
Deutsche Bank AG,Water flow maintenance,380799.0,1.0,
Deutsche Bank AG,Water quality,349010.0,1.0,
Goldman Sachs Group Inc,Animal-based energy,2591.0,1.0,
Goldman Sachs Group Inc,Bio-remediation,324935.0,1.0,
Goldman Sachs Group Inc,Buffering and attenuation of mass flows,29612.0,1.0,
Goldman Sachs Group Inc,Climate regulation,439893.0,1.0,
Goldman Sachs Group Inc,Dilution by atmosphere and ecosystems,186189.0,1.0,
Goldman Sachs Group Inc,Disease control,63659.0,5.623947887314751e-06,
Goldman Sachs Group Inc,Fibres and other materials,85165.0,0.43820912486044,
Goldman Sachs Group Inc,Filtration,955569.0,1.0,
Goldman Sachs Group Inc,Flood and storm protection,561910.0,1.0,
Goldman Sachs Group Inc,Genetic materials,123753.0,1.9536395028759475e-83,
Goldman Sachs Group Inc,Ground water,1433602.0,1.0,
Goldman Sachs Group Inc,Maintain nursery habitats,528.0,3.976442071346362e-07,
Goldman Sachs Group Inc,Mass stabilisation and erosion control,1173529.0,1.0,
Goldman Sachs Group Inc,Mediation of sensory impacts,67700.0,1.0,
Goldman Sachs Group Inc,Pest control,69901.0,0.9999999999999968,
Goldman Sachs Group Inc,Pollination,48978.0,0.8090275350902569,
Goldman Sachs Group Inc,Soil quality,129928.0,1.0,
Goldman Sachs Group Inc,Surface water,1075147.0,1.0,
Goldman Sachs Group Inc,Ventilation,154570.0,1.0,
Goldman Sachs Group Inc,Water flow maintenance,453172.0,1.0,
Goldman Sachs Group Inc,Water quality,402031.0,1.0,
Groupe BPCE,Animal-based energy,0.0,0.9999999159852107,
Groupe BPCE,Bio-remediation,10367.0,1.0,
Groupe BPCE,Buffering and attenuation of mass flows,302.0,1.0,
Groupe BPCE,Climate regulation,25930.0,1.0,
Groupe BPCE,Dilution by atmosphere and ecosystems,8760.0,1.0,
Groupe BPCE,Disease control,2348.0,1.1429771181409334e-07,
Groupe BPCE,Fibres and other materials,3133.0,0.045438543972033084,
Groupe BPCE,Filtration,118640.0,0.335348992116606,
Groupe BPCE,Flood and storm protection,30630.0,1.0,
Groupe BPCE,Genetic materials,1711.0,1.7530255365794332e-11,
Groupe BPCE,Ground water,158249.0,0.999999999999941,
Groupe BPCE,Maintain nursery habitats,15.0,0.021557223391537678,
Groupe BPCE,Mass stabilisation and erosion control,111069.0,1.0,
Groupe BPCE,Mediation of sensory impacts,2729.0,1.0,
Groupe BPCE,Pest control,2208.0,0.9999999999978526,
Groupe BPCE,Pollination,1544.0,0.19958558212292365,
Groupe BPCE,Soil quality,3575.0,0.9999999999999937,
Groupe BPCE,Surface water,143377.0,1.0,
Groupe BPCE,Ventilation,4763.0,0.9999999999999973,
Groupe BPCE,Water flow maintenance,17888.0,1.0,
Groupe BPCE,Water quality,15971.0,1.0,
HSBC Holdings PLC,Animal-based energy,2991.0,1.0,
HSBC Holdings PLC,Bio-remediation,294606.0,1.0,
HSBC Holdings PLC,Buffering and attenuation of mass flows,33262.0,1.0,
HSBC Holdings PLC,Climate regulation,464663.0,1.0,
HSBC Holdings PLC,Dilution by atmosphere and ecosystems,197313.0,1.0,
HSBC Holdings PLC,Disease control,42261.0,0.9936108064874365,
HSBC Holdings PLC,Fibres and other materials,58870.0,0.9999999946512712,
HSBC Holdings PLC,Filtration,1029024.0,1.0,
HSBC Holdings PLC,Flood and storm protection,557660.0,1.0,
HSBC Holdings PLC,Genetic materials,115440.0,1.16676630486677e-80,
HSBC Holdings PLC,Ground water,1542357.0,1.0,
HSBC Holdings PLC,Maintain nursery habitats,496.0,5.870972699499267e-07,
HSBC Holdings PLC,Mass stabilisation and erosion control,1321246.0,1.0,
HSBC Holdings PLC,Mediation of sensory impacts,58232.0,1.0,
HSBC Holdings PLC,Pest control,56126.0,1.0,
HSBC Holdings PLC,Pollination,28878.0,0.99999999999996,
HSBC Holdings PLC,Soil quality,104381.0,1.0,
HSBC Holdings PLC,Surface water,1315666.0,1.0,
HSBC Holdings PLC,Ventilation,119113.0,1.0,
HSBC Holdings PLC,Water flow maintenance,418762.0,1.0,
HSBC Holdings PLC,Water quality,374075.0,1.0,
ING Groupe NV,Animal-based energy,102.0,0.9999164010216306,
ING Groupe NV,Bio-remediation,22977.0,1.0,
ING Groupe NV,Buffering and attenuation of mass flows,1885.0,0.9997510074228144,
ING Groupe NV,Climate regulation,49129.0,1.0,
ING Groupe NV,Dilution by atmosphere and ecosystems,16758.0,1.0,
